,popularity
95478,5
308743,13
236459,50
144399,31
46649,54
230969,27
368087,34
134376,0
190337,24
460466,26
52183,41
216417,15
510012,38
252655,45
67108,48
511111,0
570430,1
298729,33
427780,2
51716,52
327674,11
342865,24
389083,39
122057,0
309608,15
114178,58
435753,47
247666,29
331052,37
576255,0
467975,52
169387,13
143450,24
145911,28
452040,30
98699,50
230630,38
57634,58
185002,45
439485,1
368367,21
111830,0
15528,0
576788,9
409841,7
440760,16
278767,36
573500,30
31074,23
396602,47
218063,55
383991,20
517060,8
63712,54
562245,50
329607,34
236886,50
246170,1
368110,31
34188,22
384792,24
220818,8
170526,13
268565,28
327933,5
310364,35
431040,27
347101,21
306684,5
485266,36
60782,51
551508,19
405758,34
7,0
42824,44
131903,0
240062,19
22096,0
379674,35
537558,9
540170,44
91981,81
170792,16
501053,3
174526,43
235569,21
183759,31
354726,1
251653,14
424132,48
441775,29
510946,48
222127,32
476406,12
411676,25
256305,27
480752,17
86235,71
202954,12
243720,53
160283,4
82689,0
29849,25
417979,40
69403,47
501045,56
204627,24
373866,48
280697,1
558822,32
181794,30
179875,16
224067,13
439904,13
293421,27
201151,59
427235,54
323117,18
489127,4
215553,16
308575,9
494445,20
173848,26
276209,47
314068,3
585904,5
203188,20
406230,61
107645,41
564755,45
65730,55
205271,27
304562,4
3382,0
128554,45
4598,0
517025,11
209825,48
544539,28
76667,64
82463,6
572790,18
399028,51
377223,13
408896,20
129465,0
292400,48
120167,35
152106,41
481687,2
427048,50
533882,10
448320,41
315773,1
460419,26
195604,36
391467,19
161278,16
166844,8
256147,0
337139,38
101908,35
491989,44
411325,12
135475,0
391487,15
18958,0
485657,35
30261,17
286085,67
204760,28
217364,35
133690,0
528559,40
69978,52
518692,6
194448,31
401114,17
3175,0
449314,42
343380,27
1481,0
216313,20
11893,0
568585,50
544371,25
573215,18
244211,46
33120,24
303001,0
84217,14
350291,37
344643,40
71516,66
64537,63
5065,0
367193,31
192584,30
330928,35
553273,26
533447,8
401509,18
528186,29
99201,29
28722,22
330624,16
545936,27
24125,0
390391,62
323717,49
376324,23
145277,29
283871,40
528389,31
581977,30
61604,57
473280,25
510841,40
130569,56
13398,2
189916,12
24549,58
243378,39
296342,13
270034,34
31665,39
479686,20
148588,37
57680,55
83093,0
515483,3
328804,28
483675,34
246574,71
498178,35
87733,5
102595,25
579523,26
19576,18
71680,59
224774,35
429154,15
306129,12
53208,41
371187,38
105807,21
205637,8
229698,44
471704,14
194654,13
498807,36
373602,45
291096,21
84768,0
281922,33
528129,33
351096,40
373362,40
538044,7
255552,52
214995,31
11324,0
169890,20
103936,39
433191,34
487960,42
391619,15
68850,54
548591,12
473483,21
201060,34
289083,14
506932,23
383498,11
370782,48
319368,10
442693,48
431605,21
105065,40
374265,49
208738,28
469738,33
270809,12
501192,64
29431,8
162761,8
463636,56
378402,21
423770,33
41313,32
375165,3
442706,40
564420,32
171754,16
322015,16
339261,9
60826,51
433991,50
504093,27
427905,1
30195,17
262179,41
249795,8
298337,15
360211,62
221263,5
219294,3
109515,23
431583,27
337108,39
222139,30
291119,18
49405,36
205375,27
391710,22
462257,57
418543,17
497055,36
375189,1
546208,0
96275,11
15598,0
197697,28
158698,5
413494,18
451227,48
148988,38
580489,26
463759,53
137602,0
536585,1
101077,28
30443,13
41798,44
433000,29
285430,29
161062,11
209115,35
454014,36
173657,53
286054,39
411467,17
35195,20
197346,40
436466,43
548846,18
289557,30
428359,9
73702,63
361976,11
486687,50
386481,38
118128,60
360132,38
308790,22
150562,43
23454,0
124448,0
257390,7
532268,1
171266,39
405374,55
288002,28
553795,21
177332,65
500668,54
339268,26
229426,55
390063,70
177373,38
85027,60
404928,42
457514,21
118226,0
523902,42
557082,33
45882,44
300517,37
562397,47
311169,51
319046,4
583167,38
224853,12
468604,71
41044,38
497807,35
135222,0
375841,16
219654,4
384988,22
291512,9
516038,9
250491,26
59838,50
495489,26
351095,39
89344,71
29089,12
188260,4
314269,3
158657,3
576639,11
481758,2
111486,31
518909,9
43272,35
260662,17
444964,13
72432,49
319335,13
567655,29
155805,17
83368,66
200040,29
1109,0
130987,59
499808,44
206665,35
561488,45
328077,29
286250,37
275500,53
276761,21
155253,59
119466,72
230208,53
538452,12
412414,17
12002,0
126656,35
87484,67
432969,30
308305,15
255188,40
34288,21
81237,58
225221,39
398518,49
204044,15
552456,22
413165,28
44070,40
278914,48
312220,29
550304,15
137871,15
161935,1
220380,20
113835,16
408824,17
336036,56
299570,51
311315,26
10054,0
77767,6
296118,2
386715,26
438742,62
478984,51
572146,16
574945,34
441824,32
531816,58
461698,38
160994,16
318692,41
494717,21
500493,59
143564,30
477920,43
261799,6
422006,10
13519,0
534399,14
360329,0
275063,31
92247,15
446231,20
346486,16
280231,0
21683,7
98001,57
344939,73
95502,4
578196,22
553407,20
392489,23
287378,9
547549,7
123119,0
459063,23
486986,53
158957,71
462867,44
545193,14
182397,36
387522,33
549380,32
553568,32
306245,10
483043,22
423614,24
85750,0
568785,41
396157,38
464684,4
108074,15
386403,33
278929,55
458164,21
367411,42
537274,20
385866,19
197938,45
86801,0
87963,82
298102,25
364871,29
6500,1
275260,17
192798,31
266992,12
425248,0
443233,57
42754,47
377088,13
161303,0
200612,64
311815,30
202634,12
180513,15
208491,37
242548,40
415307,32
441447,37
317879,1
64260,44
298750,38
209245,31
333938,29
331081,36
546005,34
421425,7
569999,58
7748,0
277041,48
452258,17
425761,42
264386,39
82568,63
320310,2
133404,0
520801,19
3029,3
217926,43
220616,14
3072,0
392563,12
105969,6
2614,0
142114,25
173180,56
128937,46
132249,74
173544,30
363618,29
200155,41
49791,49
161529,13
513104,0
418744,17
163519,24
35649,42
314489,11
551956,32
109294,45
446569,13
378117,37
563100,7
183050,25
513519,0
436268,41
361102,21
206887,39
255292,45
21236,1
295032,27
199779,20
351089,45
387576,27
529909,52
14869,0
353736,4
378013,39
299197,47
582844,33
407302,6
98327,18
429676,18
325720,22
205520,29
346654,27
1479,0
7221,0
39220,29
242506,33
181858,30
251612,31
284606,37
456517,62
37298,25
524229,32
584800,50
431331,31
397424,50
397033,49
323926,0
62446,73
364042,29
48541,63
29068,13
502180,26
259475,32
191272,25
169045,10
503785,30
279803,75
323818,51
30423,14
384354,23
482137,2
433784,34
270417,26
403403,39
528043,42
206118,18
508983,36
557275,50
420310,39
508395,18
469416,28
41341,32
559504,35
316984,4
445634,25
385081,26
457642,16
302068,49
149408,36
155209,51
521725,27
211932,0
437727,57
17664,0
344437,44
386682,28
202179,10
63967,48
101918,33
475380,47
562828,52
19593,13
247660,3
332996,17
482215,1
32475,17
133106,0
149467,34
6538,0
371910,33
82401,8
84223,11
89683,68
267295,2
390563,0
198695,34
540046,42
366180,27
80966,60
356877,0
45425,34
364310,26
177677,38
326853,30
12052,0
147860,35
586640,64
403,0
55748,51
359782,35
344974,68
131935,0
532591,3
131675,0
509257,26
42025,38
163940,32
559596,34
314116,6
27785,18
387840,48
555001,26
234087,6
50145,41
351989,54
352281,47
268726,26
180168,6
478950,50
152173,43
563125,3
95737,5
90408,73
162065,1
190832,23
372164,36
446707,28
179361,0
390739,0
500077,45
329309,35
549910,17
397256,31
380000,37
284136,42
526132,32
294049,25
243486,34
404352,23
453880,25
109092,33
115084,66
375134,1
97710,25
201539,0
42996,40
163783,14
84802,0
238364,47
462577,45
225047,22
222850,10
64945,50
386931,27
249928,13
467880,58
152065,31
119114,49
176161,52
237617,59
481,0
375752,7
461629,41
267374,28
43000,40
383000,15
542795,12
83517,0
89632,5
183736,39
347689,36
569377,41
195118,35
458937,17
242769,40
580580,22
388689,35
151235,32
189534,11
107100,2
44131,39
522965,13
122870,0
110270,0
128972,48
327397,6
102768,40
411045,14
101265,35
153685,39
139802,21
567565,26
555450,32
317954,8
547020,12
125157,0
221392,13
319929,40
298060,27
501515,1
56393,39
62069,45
530009,45
467778,52
509996,38
397094,45
413176,23
81398,12
145200,30
318537,4
519605,15
60834,50
120623,42
472863,23
98918,31
155729,25
100975,31
491216,22
39032,33
570670,12
211289,5
55652,55
99433,33
16664,0
213614,18
349507,33
267073,11
446622,29
244411,49
82211,74
518017,7
513003,0
225830,9
485433,26
439361,5
411816,13
545028,12
40571,59
99475,30
123186,3
310424,27
423400,22
243467,44
501280,39
300082,31
229048,51
341034,17
233792,27
347039,16
486672,27
235906,26
65236,46
295308,42
409176,30
104318,35
433555,32
325468,24
577660,17
4464,0
280776,0
134435,0
544545,7
202594,12
363193,27
435747,48
251949,11
175563,54
415412,31
171932,13
166403,30
232436,13
368301,22
424905,41
143200,29
363638,20
75517,71
230600,22
187008,47
352730,66
433495,34
388683,35
491460,31
249781,13
240858,33
101754,34
53570,61
484340,19
84172,19
340712,22
554659,39
37559,57
427719,1
516345,3
577308,19
275883,35
20317,0
148687,3
332551,34
481931,2
209754,36
396886,32
256334,27
357227,16
323809,29
195480,20
222401,32
145505,31
570412,2
135136,0
22275,0
525961,29
204127,22
199246,45
418803,27
307285,20
344595,52
88903,6
86238,71
529111,42
462308,39
342057,20
404538,42
299838,34
88199,73
512860,0
430786,27
15916,1
413434,24
540058,51
452964,41
361416,11
279093,67
156469,26
377454,24
82113,58
523872,16
230030,51
160715,12
172253,46
403173,35
297984,32
1943,8
563756,20
31841,30
228452,17
512770,0
440700,20
399383,50
85848,62
167581,38
27588,30
52313,39
88591,68
116586,4
124105,2
470079,37
309582,14
355257,33
339440,26
4927,1
368489,40
158963,62
193619,14
239328,11
335518,52
431191,29
249887,16
571982,23
100819,32
541391,2
414484,52
494861,20
77907,61
584967,57
315998,5
491160,20
186295,52
570467,8
56738,52
101283,18
39848,46
459947,31
24165,0
553597,29
441545,40
501546,8
409537,8
131751,0
130111,0
350954,42
472400,28
445279,20
43579,60
388009,53
117893,56
495325,28
271625,41
19611,11
11851,0
120018,33
211243,60
112304,53
140044,25
161492,13
569129,43
96768,9
496970,30
395328,32
223214,8
204657,24
329322,34
579960,22
501102,6
476139,4
344084,49
161348,4
322396,16
206472,32
357547,20
87655,5
27685,22
531401,58
350512,43
96855,8
22545,0
493629,10
260803,20
192573,27
76219,1
37942,34
163743,32
226347,33
115776,44
464602,2
103347,7
500919,62
201543,0
57713,54
564722,60
559186,37
62282,43
459105,16
291758,25
470805,59
465266,29
395498,23
54202,42
417677,26
45488,82
507022,13
43695,52
85956,0
514980,0
463663,56
69710,57
298264,61
127984,38
529672,45
428085,4
578467,17
142549,26
557067,36
78626,65
473007,29
191734,25
228964,21
217527,40
233231,23
578161,13
150574,29
479003,56
107162,44
222308,31
462053,51
31529,56
559761,42
537346,15
328117,29
225909,8
458950,22
202286,12
503194,17
243823,11
379522,49
203072,22
121295,0
540024,52
420710,0
223102,19
503476,35
477687,46
506819,13
73859,1
261012,24
578025,21
159110,1
297058,28
432529,31
275779,28
403803,39
120088,34
125959,23
28657,26
569945,62
401014,7
148011,32
55712,52
475177,37
336997,53
10763,9
219427,0
501186,60
336427,60
4934,0
476941,25
419970,39
566141,11
570888,7
384469,33
224907,7
544828,35
200169,51
422200,15
165830,35
342377,42
178967,31
60221,42
99554,27
288919,2
369951,37
113377,28
318693,38
263087,22
171650,42
24789,8
466134,33
359201,14
106877,42
570565,6
349734,39
542993,23
125412,4
387707,27
464783,9
529636,48
78371,79
145186,30
34363,20
507015,13
50788,49
360043,30
20473,0
256252,32
54029,45
132515,0
145840,19
87661,5
217345,34
413796,27
241195,28
438366,61
93162,27
172881,47
187480,59
425976,42
297743,42
354213,22
59262,41
217486,30
280026,0
403156,14
528144,32
13938,0
468869,3
188649,74
403966,36
597,0
364026,12
94012,67
559259,5
555276,20
61275,43
394951,22
30391,14
236991,47
304408,3
543504,2
378228,17
416969,3
249324,2
58822,49
25000,7
316912,28
326911,28
348963,30
14910,0
504554,37
12614,0
426169,47
28774,20
299689,26
119679,1
435679,40
496842,27
289747,10
34865,27
255600,49
31572,47
25279,0
362479,9
520231,20
488751,64
126297,28
563257,3
529441,41
72874,56
70728,57
110342,53
59973,46
22470,0
461169,34
48090,38
129594,54
251056,41
399403,49
213434,25
263827,30
299936,30
484235,10
336748,39
77569,15
586405,53
445329,18
450778,49
217969,3
546162,0
174692,27
581356,31
308507,20
49653,54
103582,37
376688,15
357385,28
65957,50
200209,33
301578,45
411295,15
3496,2
533088,8
322822,18
501724,13
397758,37
415965,49
237828,58
10760,8
17865,0
173622,0
113551,16
239859,7
116919,24
174292,34
195100,36
333658,39
325517,22
113829,39
75771,63
317963,7
561999,43
493128,0
18009,0
205433,20
107167,17
101217,38
130275,57
20203,0
161583,2
561565,46
366963,21
528094,36
401651,26
335900,40
286429,66
128026,38
65120,47
418668,16
432711,39
415650,38
444442,20
194960,27
467748,56
329688,34
89014,78
311076,44
190199,1
96679,32
59364,40
455957,44
251425,11
94615,1
398917,41
100113,34
128253,40
315310,9
293761,32
508963,41
551758,25
147540,34
270924,23
521929,17
269821,22
214707,26
137214,5
203345,18
340886,19
319986,3
276053,48
566834,27
123640,0
551451,23
251936,45
204363,7
196043,9
497242,32
129070,47
155394,44
406752,5
390094,59
488441,58
215456,23
44426,35
424456,46
144792,32
49792,49
553332,23
371240,33
462368,49
468332,60
509509,29
494889,16
146807,30
438916,58
144911,30
81867,60
16366,0
253718,23
218492,42
42237,34
83208,19
5819,0
146778,23
549273,15
130516,2
440096,21
153429,44
47422,37
505048,0
534512,27
172282,43
87182,15
94152,0
108353,37
58205,43
184900,45
494247,12
200110,50
435573,45
535074,22
345206,1
169247,18
196389,41
343092,28
204734,25
364698,16
140594,21
482157,2
388265,30
36,0
67762,57
451880,9
578313,15
111385,48
425433,44
43005,40
198712,41
544250,13
414446,27
565792,8
585839,20
261945,37
391411,20
38573,54
295393,33
186025,55
265355,39
91169,77
328386,7
321613,44
231081,32
496750,32
461442,49
439187,64
34740,32
22573,28
191574,16
194483,7
409018,18
15619,0
399218,61
203850,30
341181,29
526316,37
459349,26
183146,35
216791,23
356122,12
390260,54
259674,2
127273,34
266058,9
152541,11
109592,45
529238,37
363545,12
447431,34
448447,30
462639,45
367201,31
214651,8
303052,0
101746,37
456433,51
436627,45
116043,2
516094,3
139186,17
313980,0
292917,22
547336,12
131136,0
260611,14
544172,28
341573,34
131437,0
476026,3
583091,41
544660,26
403724,38
59825,50
437925,49
226530,39
489070,8
8527,0
191590,31
377964,42
367797,24
412696,44
300749,42
508012,18
227913,42
8629,0
392545,14
94047,50
240436,19
565932,10
412605,21
77562,67
133438,0
174851,35
434885,32
329621,34
309148,20
351594,49
147351,36
48402,34
341642,22
539071,28
523903,42
362602,21
473991,29
141649,27
386949,38
3150,0
434422,38
458160,21
515647,4
15482,0
61817,50
348577,28
333851,47
258238,2
374870,0
180681,29
242404,39
569338,43
295895,0
230607,50
208832,27
305980,11
402821,14
483723,28
254735,25
511600,0
35274,19
429760,28
480729,21
401762,23
350105,34
14491,0
59357,40
552361,29
266803,6
95337,32
320817,28
568149,28
39909,1
529080,45
551436,25
496189,24
272399,23
211943,0
559652,52
434971,44
549737,24
241117,25
12108,0
526143,31
34321,20
321047,10
366093,31
98406,27
321213,49
29484,7
449708,51
570605,7
341658,20
86831,0
378640,32
573200,21
34574,42
255592,55
314747,10
254718,47
92817,94
276068,46
357506,49
313722,45
519987,25
365404,23
354099,30
248051,3
235121,25
430447,21
426025,49
101222,37
80025,3
288162,20
203849,5
277316,27
61650,54
115992,2
581325,19
528721,30
226417,23
291804,26
90025,25
360660,7
129490,55
333047,35
320789,4
173709,39
580789,32
167324,26
293071,22
56217,41
57171,42
160315,1
251943,34
49993,44
213145,1
73412,49
164852,8
469758,30
339645,18
458853,23
544375,20
469636,30
244239,40
296762,12
406776,1
136074,0
508832,21
372656,41
128726,47
382544,11
323735,31
383634,26
514156,1
327451,30
268849,6
280763,5
119732,1
473771,26
528793,45
571363,17
535164,22
425258,4
558614,37
465371,30
249099,7
157307,53
580834,25
47659,50
95538,3
415716,31
331495,36
495627,24
280695,2
225948,24
174310,32
282133,10
438882,59
353916,22
10343,0
53788,50
1374,0
545387,19
341532,14
373198,45
87805,5
499372,38
242999,29
252747,28
449238,33
274094,31
39143,30
299448,24
204555,28
505190,2
433584,31
525661,24
424116,37
308271,26
281957,29
26488,0
388502,47
397462,56
485088,34
523998,33
293886,37
557641,50
229153,23
240205,23
226742,34
263803,41
582331,39
530531,55
180664,20
37904,35
223120,18
365595,21
63809,51
397684,42
237998,39
502955,9
209919,41
373625,45
106656,0
560343,38
214755,17
341125,33
278799,63
194725,7
140346,24
292858,28
429649,19
370707,32
110009,51
430094,20
408028,24
24571,29
276905,30
143912,25
96138,18
167897,34
419513,20
116145,3
192647,22
216772,44
252470,44
96344,18
437192,45
524315,23
475443,38
299185,51
285189,53
327864,6
501586,5
278887,43
382087,4
31360,19
377068,19
309688,33
490578,9
69889,53
302585,1
485114,23
223725,30
97010,9
439570,2
582093,31
167898,9
373674,67
378463,26
37677,45
383663,20
14016,11
90091,21
179372,0
120256,35
419008,40
565304,5
515244,4
133474,0
381934,61
77471,28
467951,54
18964,1
165031,19
56863,48
388426,53
268189,29
54771,49
97093,10
522976,12
395984,47
382980,6
113616,57
65844,52
493312,2
495566,25
478579,46
292615,40
245716,60
150068,35
270436,16
262414,38
239414,14
320982,14
162910,22
370114,39
263901,22
555591,26
525990,25
362253,19
453242,22
139907,19
446914,21
550140,22
271226,33
102518,35
112888,21
544844,33
28643,26
257587,8
567123,36
26935,5
468219,55
496105,26
210647,44
6264,0
32856,30
440811,31
496724,22
385481,38
195723,13
502280,27
331315,16
387790,40
424050,34
299977,24
68526,65
382035,58
327573,17
399939,62
307164,31
350382,41
565796,8
366610,19
378985,23
199009,30
277111,30
544006,11
239482,8
164043,33
323682,39
497491,33
430809,25
94642,4
121069,4
126066,24
458011,17
547930,17
223855,22
208973,53
206397,24
451476,66
392304,13
34659,36
566301,18
273345,24
290465,22
407978,20
171306,21
476185,11
266295,11
489163,3
538184,13
306286,10
331180,34
484981,37
534248,18
88083,76
311753,36
234234,32
563367,0
317557,29
509292,40
13808,3
562690,55
300867,46
90757,70
56455,38
342104,27
29274,9
488956,0
129939,0
9793,0
190195,26
184131,16
31305,20
494884,17
410273,19
81195,58
222136,4
503160,8
86265,12
500330,46
137533,15
382362,41
168668,9
500044,46
506074,10
121380,0
305887,3
46921,45
343978,43
485310,36
446313,16
371514,36
67212,47
549298,16
43724,50
342472,35
331912,38
105794,15
547811,10
9869,0
197765,31
538263,8
217244,2
285027,37
532399,1
362874,25
452149,23
292874,23
123116,0
319516,23
464979,3
457166,2
355376,32
458687,15
521192,12
303231,42
190530,24
255021,22
153054,43
72403,49
132607,0
199852,32
545536,20
208858,42
176909,25
142172,24
