,acousticness,loudness,energy,explicit
442654,0.0191,-6.558,0.666,0
541254,0.876,-17.42,0.101,0
503754,0.0858,-7.746,0.723,0
239741,0.939,-14.361,0.22,0
242352,0.877,-14.563,0.244,0
319409,0.0586,-4.37,0.917,0
423472,0.137,-9.269,0.484,0
483126,0.0858,-5.469,0.877,0
394016,0.0966,-6.818,0.957,0
83296,0.112,-7.581,0.42,0
467921,0.0111,-5.503,0.821,0
182430,0.124,-11.508,0.551,0
573092,0.419,-6.848,0.49,0
253162,0.00613,-8.55,0.689,0
48370,0.585,-10.746,0.631,0
104514,0.602,-12.926,0.391,0
443170,0.00651,-3.729,0.845,0
559027,0.689,-12.683,0.436,0
426687,0.236,-10.774,0.331,0
149335,0.0355,-3.096,0.985,0
12246,0.971,-18.565,0.129,0
489790,0.0185,-6.552,0.662,1
338187,0.176,-4.571,0.695,0
107568,0.00724,-16.161,0.49,0
453947,0.0175,-12.48,0.422,0
508052,0.0607,-7.846,0.472,0
325651,0.437,-13.922,0.353,0
405057,0.782,-8.053,0.43,0
206121,0.306,-13.314,0.43,0
487235,0.596,-8.5,0.72,0
551522,0.083,-9.797,0.749,0
335791,0.718,-5.269,0.534,0
194440,0.841,-17.838,0.16,0
180497,0.0625,-17.565,0.433,0
386222,0.00384,-13.272,0.486,0
183128,0.494,-5.494,0.888,0
544413,0.977,-16.678,0.183,0
429229,0.718,-13.095,0.52,0
341243,0.098,-6.943,0.788,0
92556,0.00854,-7.88,0.899,0
477946,0.5,-5.538,0.626,0
463434,0.487,-7.635,0.52,1
254046,0.601,-13.675,0.374,0
370485,0.505,-1.704,0.961,0
553617,0.00787,-5.113,0.849,0
449806,0.328,-6.677,0.57,0
166019,0.0975,-9.529,0.66,0
413587,0.901,-10.056,0.251,0
180055,0.235,-7.553,0.962,0
558161,0.016,-5.33,0.584,0
355,0.996,-28.427,0.0119,0
360927,0.992,-15.444,0.196,0
13717,0.979,-6.382,0.743,0
417260,0.675,-15.582,0.619,0
379691,0.0413,-4.464,0.959,0
450976,0.662,-15.358,0.311,0
320297,0.000992,-12.582,0.463,0
331662,0.711,-12.704,0.281,0
458995,0.691,-11.973,0.437,0
191932,0.257,-16.202,0.237,0
565605,0.687,-10.838,0.441,0
149500,0.911,-15.529,0.134,0
485875,0.81,-13.23,0.512,0
245763,0.0199,-7.646,0.668,0
381013,0.00468,-7.085,0.768,0
368437,0.589,-7.841,0.703,0
450379,0.0238,-5.699,0.731,0
354742,0.00147,-9.408,0.869,0
46411,0.0308,-7.2,0.448,0
331808,0.0951,-10.122,0.428,0
537699,0.791,-15.173,0.192,0
282193,0.0618,-10.46,0.705,0
44390,0.158,-9.374,0.658,0
23983,0.901,-26.427,0.0504,0
88675,0.0202,-2.956,0.883,0
170279,0.0839,-10.816,0.395,0
17904,0.975,-16.946,0.103,0
31099,0.486,-13.055,0.664,0
416922,0.889,-11.686,0.559,0
124853,0.98,-17.534,0.21,0
428375,0.678,-11.506,0.439,0
98768,0.63,-10.333,0.397,0
401982,0.0185,-10.153,0.622,0
415530,0.95,-14.474,0.157,0
38059,0.578,-13.801,0.341,0
175080,0.0379,-12.28,0.444,0
412280,0.297,-11.046,0.365,0
190424,0.351,-11.348,0.483,0
405837,0.561,-6.889,0.446,0
574397,0.273,-9.843,0.806,0
524326,0.705,-11.739,0.349,0
534543,5.35e-05,-6.375,0.923,0
423241,0.564,-17.889,0.412,0
475755,0.663,-2.646,0.859,0
405222,0.359,-5.573,0.646,0
405391,0.362,-5.836,0.521,0
249233,0.491,-8.433,0.592,0
195788,0.164,-7.689,0.898,0
208179,0.826,-7.253,0.449,0
198526,0.0139,-9.219,0.675,0
385388,0.587,-4.8,0.944,0
428157,0.683,-4.084,0.544,0
539941,0.949,-10.341,0.231,0
250597,0.228,-5.825,0.879,0
342038,0.264,-5.843,0.55,0
335527,0.519,-5.508,0.708,0
112604,0.000441,-4.831,0.919,0
241614,0.116,-13.115,0.562,0
372446,0.296,-4.963,0.86,1
452521,0.339,-19.724,0.155,0
67974,0.000132,-4.535,0.95,0
241343,0.844,-15.608,0.536,0
10125,0.742,-20.425,0.195,0
304038,0.000238,-5.6,0.954,0
505177,0.967,-21.947,0.0458,0
346396,0.161,-12.176,0.625,0
55631,0.672,-18.532,0.251,0
28644,0.811,-12.207,0.466,0
209473,0.0322,-4.447,0.843,0
100347,0.0868,-15.013,0.363,0
262522,0.00958,-4.116,0.753,0
415878,0.162,-5.39,0.829,0
235468,0.506,-12.069,0.49,0
316566,0.665,-11.414,0.549,0
373546,0.869,-8.282,0.476,0
475791,0.21,-4.957,0.57,0
339368,0.199,-9.656,0.761,0
433393,0.0613,-9.21,0.7,0
413107,0.268,-5.946,0.68,0
102310,0.163,-12.426,0.512,0
85928,0.000167,-3.042,0.977,0
67485,0.0634,-16.112,0.391,0
170787,0.172,-6.567,0.527,0
310887,0.0514,-5.204,0.862,1
108618,0.222,-8.612,0.841,0
390850,0.759,-2.61,0.619,0
140009,0.699,-7.118,0.641,0
474017,0.353,-4.025,0.928,0
244788,0.583,-6.264,0.621,0
58131,0.00201,-8.625,0.702,0
432253,0.667,-12.814,0.327,0
12479,0.981,-16.474,0.317,0
541602,0.772,-9.061,0.628,0
196671,0.419,-16.047,0.367,0
284731,0.138,-5.007,0.837,0
163189,0.965,-12.488,0.362,0
43858,0.595,-6.595,0.541,0
574434,0.0711,-10.173,0.689,0
145357,0.757,-3.818,0.784,0
422212,0.714,-8.649,0.39,0
53132,0.0187,-9.802,0.755,0
151480,0.944,-17.283,0.278,0
317346,0.306,-8.098,0.473,0
151357,0.502,-20.019,0.146,0
112020,0.0189,-5.092,0.755,0
525933,0.51,-13.535,0.45,0
130442,0.00818,-8.253,0.541,1
27239,0.874,-25.432,0.0571,0
386088,0.646,-11.078,0.592,0
149975,0.773,-6.719,0.415,0
527502,0.979,-12.096,0.134,0
473206,0.0555,-14.059,0.599,0
431711,0.0352,-13.063,0.288,0
433001,0.352,-9.549,0.608,0
294439,0.0657,-8.114,0.683,0
503665,0.507,-13.918,0.456,0
550215,0.112,-7.363,0.833,0
425897,0.101,-8.763,0.795,0
244908,0.429,-4.553,0.922,0
349151,0.0262,-6.041,0.798,0
490529,0.925,-15.816,0.0873,0
475641,0.397,-7.593,0.524,0
43267,0.082,-14.713,0.314,0
311149,0.295,-6.376,0.771,0
148816,0.354,-8.041,0.609,0
116461,0.989,-33.836,0.0149,0
233729,0.973,-21.783,0.176,0
550272,0.0314,-10.035,0.784,0
13873,0.607,-14.609,0.342,0
513712,0.971,-15.697,0.322,0
36648,0.953,-22.698,0.0227,0
282700,0.162,-16.628,0.647,0
154308,0.574,-5.602,0.575,0
417788,0.627,-6.333,0.561,0
206594,0.208,-14.131,0.593,0
203403,0.94,-22.663,0.0944,0
260120,0.000149,-14.614,0.481,0
277260,0.794,-6.586,0.497,0
307635,0.551,-19.514,0.256,0
125576,0.861,-13.343,0.106,0
86619,0.000256,-7.538,0.939,0
428302,0.947,-13.153,0.468,0
186714,0.0159,-4.598,0.664,0
303642,0.48,-7.533,0.797,0
502007,0.859,-9.836,0.415,0
231199,0.0591,-11.032,0.465,0
409283,0.0821,-6.602,0.551,0
431558,0.549,-6.751,0.667,0
276727,0.339,-12.506,0.499,0
297827,0.869,-16.702,0.103,0
477551,0.723,-9.256,0.741,0
422178,0.682,-6.525,0.509,0
431230,0.839,-19.051,0.288,0
160087,0.73,-7.646,0.884,0
318633,0.00115,-12.918,0.679,0
197737,0.334,-6.618,0.557,0
209561,0.121,-5.252,0.927,0
388035,0.787,-34.096,0.00938,0
248258,0.558,-8.489,0.53,0
259289,0.636,-13.259,0.183,0
267398,0.322,-10.924,0.732,0
141607,0.363,-6.634,0.622,0
374962,0.97,-11.342,0.253,0
36335,0.625,-19.228,0.258,0
426410,0.347,-8.016,0.567,0
578284,0.00896,-11.12,0.839,0
404146,0.277,-9.837,0.486,0
555277,0.139,-9.921,0.699,0
517566,0.966,-10.959,0.466,0
191731,0.153,-5.729,0.842,0
387483,0.894,-10.586,0.505,0
428074,0.555,-11.446,0.231,0
112807,0.049,-2.684,0.848,0
230484,0.533,-7.479,0.555,0
136044,0.887,-6.677,0.338,0
408820,0.603,-9.414,0.335,0
240680,0.143,-9.421,0.652,0
2229,0.424,-22.74,0.21,0
197645,0.0799,-7.379,0.665,0
377040,0.64,-11.912,0.288,0
396112,0.0189,-5.218,0.879,0
437058,0.494,-2.578,0.901,0
22408,0.894,-9.123,0.688,0
413793,0.719,-5.861,0.49,0
534061,0.818,-12.026,0.439,0
166951,0.256,-6.913,0.891,0
479429,0.486,-13.051,0.647,0
243209,0.216,-8.691,0.603,0
399278,0.984,-8.085,0.473,1
66687,0.191,-9.511,0.569,0
153076,0.0021,-5.471,0.967,0
374534,0.0927,-6.746,0.634,0
407702,0.699,-16.248,0.378,0
385726,0.00187,-7.128,0.898,0
439108,0.0824,-3.654,0.879,1
95871,0.899,-18.14,0.149,0
251994,0.07,-13.176,0.314,0
510193,0.712,-9.78,0.564,0
462765,0.0805,-7.882,0.542,0
548974,0.995,-26.766,0.0111,0
536867,0.979,-15.621,0.212,0
319689,0.531,-10.072,0.496,0
63590,0.0122,-7.566,0.751,0
85123,0.272,-7.559,0.808,0
434922,0.473,-5.127,0.678,0
243889,0.702,-7.905,0.941,0
64580,0.11,-10.654,0.539,0
259530,0.716,-10.2,0.689,0
290668,0.365,-10.42,0.543,0
13197,0.855,-19.801,0.0325,0
96989,0.816,-7.623,0.497,0
164876,0.422,-5.678,0.947,0
57288,0.0871,-10.73,0.746,0
337699,0.947,-23.846,0.0724,0
209797,0.616,-1.839,0.987,0
34420,0.478,-9.9,0.648,0
513918,0.994,-10.597,0.215,0
197513,0.899,-13.35,0.224,0
246026,0.759,-10.048,0.433,0
267062,0.95,-12.679,0.198,0
257995,0.0142,-7.995,0.607,0
347502,0.194,-7.585,0.547,0
166827,0.658,-8.169,0.392,0
248861,0.0528,-14.048,0.485,0
512859,0.991,-10.638,0.387,0
581181,0.000496,-4.863,0.93,0
560093,0.105,-4.123,0.934,0
575783,0.765,-8.247,0.539,0
336093,0.367,-11.671,0.687,0
457728,0.85,-12.633,0.378,0
273152,0.071,-3.532,0.971,0
489063,0.967,-18.453,0.167,0
35290,0.988,-24.428,0.0311,0
255490,0.596,-6.415,0.88,0
364803,0.701,-5.995,0.649,0
584654,0.187,-5.922,0.639,0
92865,0.00691,-5.733,0.716,0
14784,0.977,-9.788,0.502,0
336595,0.396,-7.348,0.542,0
438726,0.108,-5.501,0.846,0
456396,0.247,-3.552,0.861,1
149523,0.196,-13.932,0.561,0
118258,0.0741,-8.835,0.719,0
321528,0.521,-18.692,0.207,0
363256,0.162,-5.303,0.558,0
8677,0.722,-11.472,0.633,0
505723,0.803,-7.8,0.427,0
214443,0.375,-10.735,0.312,0
99194,0.713,-15.481,0.169,0
365428,0.562,-13.62,0.446,0
194266,0.692,-6.328,0.881,0
463024,0.928,-14.008,0.255,0
98923,0.966,-21.9,0.0842,0
389944,0.081,-9.21,0.583,0
577993,0.143,-8.613,0.768,0
496272,0.825,-6.621,0.476,0
40761,0.855,-6.977,0.351,0
516752,0.772,-8.075,0.504,0
345200,0.943,-8.142,0.387,0
419878,0.00382,-3.305,0.858,0
79562,0.13,-5.365,0.864,0
1071,0.793,-18.659,0.212,0
379387,0.158,-6.771,0.624,0
367673,0.6,-11.398,0.701,0
233848,0.000163,-7.273,0.641,0
145661,0.202,-6.389,0.601,0
487297,0.85,-14.572,0.495,0
31457,0.759,-18.257,0.0946,0
351450,0.143,-5.84,0.593,0
225566,0.183,-10.936,0.711,0
82576,0.74,-11.077,0.472,0
98260,0.291,-5.973,0.746,0
484606,0.000406,-7.93,0.925,0
31867,0.969,-14.585,0.199,0
529706,0.0272,-6.084,0.693,0
102729,0.46,-13.318,0.477,0
114466,0.383,-7.462,0.685,0
147764,0.738,-11.115,0.447,0
251944,0.535,-10.02,0.653,0
251989,0.418,-8.06,0.635,0
296449,0.968,-9.822,0.23,0
54727,0.00944,-11.243,0.804,0
280982,0.63,-8.421,0.564,0
418686,0.0581,-7.954,0.798,0
271016,0.705,-11.638,0.367,0
208746,0.00418,-5.264,0.804,0
103312,0.458,-16.401,0.299,0
394477,0.595,-15.64,0.499,0
75023,0.00405,-8.204,0.739,0
311779,0.491,-12.145,0.296,0
225271,0.218,-7.246,0.736,0
237038,0.268,-3.824,0.96,0
253733,0.275,-8.64,0.711,0
382137,0.448,-5.109,0.87,1
309251,0.663,-14.289,0.346,0
64004,0.112,-8.519,0.787,0
370465,0.979,-15.99,0.188,0
399973,0.169,-8.207,0.515,0
321894,0.748,-9.832,0.614,0
388466,0.824,-9.473,0.643,1
409698,0.74,-17.444,0.126,0
69041,0.253,-6.643,0.67,0
447938,0.0101,-4.554,0.707,0
508083,0.783,-15.017,0.298,0
70146,0.00137,-4.4,0.953,0
303769,0.000981,-6.088,0.964,0
249666,0.47,-13.562,0.343,0
396124,0.431,-8.971,0.845,0
431633,0.000147,-10.557,0.794,0
203031,0.934,-13.978,0.103,0
414505,0.971,-19.281,0.0375,0
423282,0.663,-8.443,0.314,0
435878,0.439,-8.227,0.714,0
173747,0.657,-7.555,0.49,0
179950,0.853,-16.088,0.313,0
171308,0.024,-4.318,0.856,0
54048,0.865,-16.045,0.164,0
390982,0.798,-5.47,0.532,0
564803,0.522,-22.84,0.206,0
464040,0.391,-11.442,0.362,1
236107,0.0454,-3.929,0.675,0
3892,0.971,-10.928,0.637,0
59662,0.549,-11.434,0.521,0
429193,0.179,-7.165,0.644,0
210563,0.102,-7.011,0.835,0
544088,0.38,-7.92,0.614,0
488332,0.0533,-5.82,0.483,0
350621,0.242,-10.614,0.373,0
168865,0.899,-14.783,0.178,0
30035,0.774,-11.769,0.593,0
275143,0.975,-17.892,0.0522,0
560360,0.0079,-2.05,0.938,0
189329,0.94,-18.426,0.209,0
253429,0.0105,-3.405,0.902,0
292626,0.442,-7.393,0.376,0
121892,0.368,-7.101,0.534,0
215795,0.547,-5.48,0.731,0
65373,0.00949,-11.293,0.697,0
406195,0.0631,-3.729,0.867,0
64148,0.25,-14.92,0.348,0
85477,0.243,-8.154,0.524,0
255332,0.226,-9.331,0.638,0
388904,0.273,-9.047,0.638,1
339896,0.661,-16.216,0.137,0
512235,0.946,-11.139,0.318,0
81410,0.146,-5.138,0.672,0
268794,0.705,-10.154,0.313,0
416474,0.0988,-6.866,0.836,0
239693,0.723,-13.419,0.214,0
349055,0.818,-9.754,0.236,0
276822,0.00956,-3.069,0.887,0
177145,2.99e-05,-5.99,0.957,0
257115,0.95,-12.897,0.216,0
110565,0.124,-6.007,0.591,0
9732,0.989,-18.344,0.139,0
238290,0.334,-5.754,0.4,0
443202,0.685,-12.712,0.33,0
64223,0.983,-19.301,0.1,0
391860,0.124,-9.972,0.77,0
451790,0.991,-19.209,0.175,0
417923,0.000865,-9.865,0.871,0
579199,0.031,-6.919,0.858,0
164703,0.723,-27.159,0.0742,0
50318,0.45,-10.38,0.611,0
575375,0.75,-11.296,0.132,0
375939,0.301,-15.069,0.485,0
457636,0.986,-8.685,0.341,0
300229,0.192,-7.655,0.504,0
242336,0.0127,-5.39,0.995,0
347745,0.42,-15.556,0.222,0
197425,0.336,-8.659,0.585,0
379833,0.0271,-4.08,0.904,1
143100,0.0999,-13.659,0.316,0
429418,0.348,-5.052,0.935,0
128808,0.462,-12.967,0.416,0
457114,0.795,-5.471,0.444,0
423731,0.84,-1.103,0.618,0
69849,0.174,-7.822,0.875,0
316926,0.0201,-7.908,0.852,0
362872,0.137,-11.231,0.584,0
372042,0.64,-10.983,0.463,0
267509,0.693,-11.993,0.223,0
22581,0.993,-19.477,0.0166,0
282395,0.174,-14.676,0.369,0
479599,0.828,-14.583,0.256,0
473093,0.764,-21.379,0.357,0
440122,0.00423,-7.647,0.753,0
138541,0.959,-13.789,0.362,0
300823,0.283,-8.089,0.607,0
549418,0.00881,-5.714,0.824,0
189463,0.097,-17.445,0.437,0
264408,0.0884,-4.89,0.673,0
7924,0.561,-21.627,0.236,0
491200,4.37e-05,-3.907,0.903,0
291885,0.936,-9.341,0.186,0
466107,0.0491,-9.339,0.655,0
87567,1.22e-06,-6.044,0.931,0
223641,0.117,-10.672,0.585,0
420154,0.579,-8.625,0.434,1
398582,0.403,-6.954,0.724,0
287966,0.627,-10.805,0.452,0
315951,0.482,-19.341,0.238,0
406638,0.831,-14.101,0.427,0
360559,0.962,-30.762,0.0292,0
174571,0.685,-5.728,0.703,0
572436,0.241,-12.956,0.374,0
335132,0.171,-5.399,0.565,0
132676,0.934,-20.734,0.362,0
93343,0.27,-11.549,0.381,0
260100,0.442,-14.352,0.355,0
366202,0.529,-9.529,0.404,0
167109,0.424,-15.459,0.243,0
472086,0.452,-2.535,0.908,0
335551,0.0219,-2.841,0.937,0
52402,0.348,-7.677,0.566,0
560798,0.799,-10.394,0.243,0
65793,0.0157,-9.778,0.755,0
534206,0.386,-11.468,0.339,0
525405,0.222,-8.459,0.647,0
561615,0.595,-9.187,0.398,0
419788,0.0747,-4.365,0.75,0
500089,0.0472,-4.979,0.768,0
468065,0.548,-12.106,0.215,0
85326,0.274,-8.667,0.584,0
487567,0.307,-3.941,0.63,0
269094,0.179,-16.645,0.804,0
514255,0.692,-9.676,0.756,0
41781,0.0142,-12.753,0.515,0
451535,0.977,-12.888,0.342,0
395782,0.836,-13.073,0.38,0
176172,0.16,-9.988,0.468,0
125225,0.821,-8.768,0.457,0
211320,0.000342,-2.887,0.988,1
132058,0.435,-8.317,0.353,1
463679,0.622,-9.765,0.635,1
271706,0.625,-9.418,0.549,0
149609,0.0512,-4.756,0.884,0
308334,0.924,-14.261,0.339,0
229737,0.0584,-7.835,0.787,0
76997,0.205,-10.528,0.69,0
4688,0.964,-7.831,0.46,0
191587,0.756,-11.379,0.38,0
305555,0.939,-17.838,0.351,0
341421,0.048,-6.996,0.753,0
541310,0.124,-7.481,0.753,0
323219,0.388,-15.018,0.214,0
428103,0.742,-5.946,0.749,0
180764,0.906,-12.865,0.17,0
331360,0.0352,-15.937,0.414,0
249595,0.358,-8.638,0.637,0
23610,0.643,-8.776,0.62,0
446356,0.086,-11.81,0.516,0
342556,0.0818,-5.26,0.781,0
471973,0.849,-6.75,0.609,0
151204,0.36,-10.016,0.626,0
159733,0.973,-9.189,0.462,0
426529,0.127,-4.377,0.813,0
382394,0.00174,-7.741,0.572,0
209916,0.216,-3.073,0.895,0
547179,0.827,-10.755,0.198,0
341350,0.574,-11.569,0.353,0
356052,0.0115,-8.796,0.724,0
52594,0.565,-5.375,0.623,0
380084,0.474,-5.768,0.751,0
145961,0.352,-11.735,0.613,0
162616,0.765,-8.036,0.665,0
116655,0.712,-5.958,0.447,0
41935,0.724,-13.253,0.354,0
23191,0.992,-14.038,0.258,0
134709,0.963,-10.135,0.207,0
61496,0.106,-11.494,0.442,0
28045,0.875,-15.803,0.31,0
538253,0.982,-14.904,0.299,0
455909,0.0389,-5.376,0.811,0
63540,0.0103,-11.621,0.82,0
568969,6.12e-05,-2.822,0.906,0
264897,0.0688,-5.967,0.66,1
152978,0.0785,-4.928,0.957,0
207130,0.00552,-5.093,0.982,0
297506,0.0808,-7.006,0.84,0
15881,0.991,-18.901,0.113,0
97489,0.951,-23.438,0.151,0
235220,0.648,-15.802,0.283,0
313101,0.0313,-4.729,0.902,1
33868,0.491,-16.235,0.573,0
348460,0.793,-9.07,0.388,0
280442,0.977,-12.499,0.306,0
11223,0.987,-21.167,0.108,0
20646,0.838,-22.692,0.11,0
269723,0.839,-14.628,0.234,0
165414,0.371,-9.859,0.513,0
276011,0.472,-4.751,0.547,0
285417,0.144,-8.12,0.677,0
175836,0.00447,-6.569,0.902,0
485157,0.558,-11.405,0.435,0
406564,0.982,-19.634,0.133,0
436619,0.65,-7.002,0.774,0
194212,0.0434,-6.292,0.893,0
302227,0.26,-2.776,0.72,1
514737,0.995,-21.13,0.0257,0
340436,0.535,-11.588,0.595,0
288852,0.897,-14.575,0.127,0
566300,0.274,-6.563,0.561,0
152432,0.529,-6.955,0.457,0
57102,0.256,-14.394,0.538,0
430882,0.0477,-11.044,0.479,0
466297,0.818,-16.744,0.283,0
305639,0.855,-10.333,0.476,0
369338,0.947,-13.813,0.222,0
62219,0.272,-19.256,0.21,0
141957,0.629,-9.075,0.451,0
45191,0.214,-8.095,0.797,0
431209,0.161,-7.731,0.753,0
138245,0.836,-10.417,0.451,0
277134,0.356,-7.926,0.597,0
553792,0.703,-10.072,0.355,0
529323,0.667,-6.524,0.746,0
540676,0.492,-8.133,0.516,0
66109,0.0793,-7.36,0.677,0
339360,0.693,-11.623,0.345,0
283700,0.993,-26.015,0.0226,0
453973,0.731,-10.152,0.729,0
149672,0.713,-11.258,0.577,0
463045,0.721,-4.636,0.505,1
465770,0.0104,-4.117,0.958,0
66251,0.644,-15.114,0.527,0
202487,0.761,-24.364,0.143,0
528176,0.0194,-12.294,0.525,0
144733,0.879,-9.965,0.63,0
188644,0.0115,-6.503,0.679,1
508931,0.00674,-6.965,0.725,0
427225,0.0864,-9.963,0.521,0
242381,0.000168,-8.361,0.897,0
284003,0.774,-9.016,0.461,0
190417,0.159,-8.184,0.608,0
372874,0.968,-11.683,0.302,0
555079,0.834,-9.515,0.327,0
549847,0.112,-6.514,0.883,0
467605,0.13,-7.469,0.56,0
577312,0.48,-9.935,0.645,0
243204,0.0685,-6.441,0.758,0
81394,0.00594,-8.65,0.637,0
93953,0.332,-3.851,0.804,0
290654,0.381,-15.494,0.361,0
118704,0.659,-14.915,0.253,0
418228,0.989,-34.244,0.0155,0
312134,0.0106,-4.284,0.941,0
551935,0.303,-10.793,0.671,0
325635,0.00399,-10.954,0.724,0
515508,0.995,-11.206,0.376,0
262458,0.32,-6.008,0.733,1
551923,0.00103,-9.059,0.816,0
578960,0.00294,-6.09,0.813,0
221130,0.259,-9.434,0.471,0
216164,0.0957,-11.276,0.492,0
300509,0.211,-6.097,0.515,0
236092,0.255,-11.233,0.507,0
30646,0.892,-12.497,0.182,0
137506,0.44,-10.66,0.421,0
52821,0.00347,-7.472,0.802,0
507114,0.025,-2.359,0.915,0
534711,0.41,-5.486,0.509,0
548696,0.0414,-5.069,0.893,0
85324,0.716,-9.059,0.473,0
32561,0.98,-25.651,0.0241,0
352502,0.961,-20.599,0.0649,0
484676,0.391,-11.105,0.468,0
147130,0.465,-17.181,0.24,0
57140,0.048,-4.441,0.66,0
96135,0.952,-13.024,0.193,0
55832,9.07e-05,-7.778,0.835,0
426355,0.532,-3.609,0.651,0
426015,0.173,-6.096,0.744,0
554861,0.766,-9.289,0.363,0
159209,0.0911,-3.631,0.66,0
331015,0.0171,-8.768,0.588,0
441651,0.000508,-7.95,0.702,0
192533,0.373,-14.201,0.519,0
248748,0.962,-18.564,0.0629,0
237920,0.351,-9.587,0.523,0
180766,0.256,-10.178,0.497,0
232446,0.976,-14.948,0.187,0
490777,0.0204,-12.928,0.738,0
2967,0.198,-8.685,0.503,1
579734,0.562,-9.487,0.87,0
496960,0.00159,-11.48,0.949,0
213228,0.822,-23.416,0.154,0
142398,0.618,-14.302,0.536,0
500118,0.000584,-4.984,0.819,0
448310,0.243,-1.576,0.882,0
178641,0.678,-11.183,0.331,0
154262,0.618,-5.629,0.774,0
176582,0.0726,-5.211,0.699,0
226525,0.725,-8.881,0.527,0
260340,0.257,-11.128,0.387,0
413854,0.692,-7.654,0.363,0
34876,0.769,-8.792,0.479,0
267345,0.749,-10.142,0.37,0
239080,0.982,-11.598,0.207,0
193411,0.85,-8.827,0.356,0
253417,0.199,-15.386,0.351,0
551460,0.255,-10.287,0.635,0
65664,0.839,-8.505,0.319,0
378907,0.304,-11.237,0.497,0
328356,0.376,-6.466,0.592,0
290376,0.395,-8.907,0.593,0
580676,0.0322,-5.484,0.714,0
224143,0.101,-10.418,0.473,0
117544,0.265,-12.88,0.605,0
109546,0.0622,-6.957,0.631,0
41368,0.331,-7.028,0.785,0
118656,0.853,-10.977,0.199,0
212655,0.0321,-4.782,0.685,0
236789,0.139,-5.563,0.716,0
19898,0.96,-15.607,0.376,0
342486,0.88,-16.331,0.136,0
457715,0.774,-12.967,0.489,0
277346,0.839,-12.324,0.381,0
140241,0.967,-19.375,0.185,0
314087,0.992,-23.973,0.0528,0
473950,0.338,-7.078,0.8,0
411014,0.965,-25.555,0.0661,0
186434,0.151,-4.753,0.713,1
267816,0.141,-12.185,0.334,0
374479,0.455,-4.679,0.876,1
112468,0.758,-6.833,0.626,0
574877,0.000878,-10.597,0.531,0
25579,0.797,-9.497,0.599,0
203902,0.857,-8.384,0.331,0
207362,0.257,-8.888,0.826,0
407054,0.989,-18.61,0.399,0
399024,0.203,-4.542,0.773,1
76115,0.101,-3.377,0.853,1
82283,0.909,-11.342,0.344,0
102779,0.417,-7.108,0.692,0
223115,0.98,-17.395,0.102,0
94644,0.991,-15.53,0.126,0
405713,0.98,-13.15,0.212,0
388490,0.497,-13.862,0.421,1
122858,0.99,-18.487,0.0797,0
232138,0.0254,-8.812,0.572,0
266757,0.944,-22.794,0.0329,0
572995,0.742,-15.456,0.354,0
265685,0.847,-7.807,0.358,0
176300,0.00461,-5.772,0.812,0
27484,0.963,-21.608,0.0275,0
110691,0.339,-6.146,0.466,0
65389,0.0275,-12.985,0.689,0
69132,0.207,-10.32,0.544,1
426621,0.744,-9.375,0.565,0
395484,0.00416,-7.999,0.581,0
573461,0.667,-14.763,0.289,0
437063,0.537,-11.068,0.339,0
310684,6.58e-05,-6.218,0.824,0
219602,0.865,-16.353,0.153,0
446020,0.778,-17.751,0.194,0
251326,0.584,-12.868,0.457,0
84759,0.818,-6.305,0.394,0
119708,0.99,-8.025,0.107,0
331485,0.0298,-11.031,0.435,0
195138,0.753,-9.759,0.789,0
240223,0.0288,-8.669,0.87,0
19688,0.972,-17.811,0.28,0
351800,0.373,-8.432,0.47,0
526313,0.587,-6.854,0.726,0
299135,0.231,-5.173,0.843,0
472021,1.11e-05,-0.459,0.914,0
327241,0.812,-10.791,0.512,0
115059,0.0306,-8.373,0.713,0
170907,0.387,-9.886,0.44,0
457883,0.655,-3.901,0.903,0
343205,0.00654,-4.842,0.923,0
187752,0.236,-5.497,0.564,0
366643,0.314,-14.971,0.737,0
170820,0.555,-10.191,0.416,0
582156,0.0444,-3.022,0.837,0
506777,0.000108,-14.526,0.514,0
272062,0.0944,-6.769,0.571,0
524948,0.906,-12.274,0.19,0
289528,0.526,-8.032,0.786,0
355287,0.277,-21.492,0.161,0
428549,0.98,-13.371,0.16,0
356317,0.00546,-5.732,0.845,0
49573,0.291,-10.0,0.696,0
438796,0.052,-6.816,0.772,0
384747,0.0127,-10.702,0.743,0
427879,0.991,-20.548,0.134,0
584307,0.0508,-14.266,0.168,0
326682,0.424,-11.351,0.347,0
400185,3.33e-05,-7.219,0.994,0
265363,0.785,-14.201,0.177,0
310841,0.118,-13.325,0.535,0
585870,0.19,-9.538,0.751,0
466370,0.000171,-5.412,0.79,0
270307,0.284,-12.526,0.589,0
184258,0.0442,-13.356,0.803,0
192877,0.132,-8.964,0.571,0
471518,0.219,-6.312,0.909,0
452605,0.982,-20.461,0.147,0
554757,0.00296,-6.816,0.879,0
20131,0.857,-7.108,0.398,0
501086,0.106,-5.428,0.808,0
528550,0.368,-4.807,0.645,0
75308,0.0658,-6.867,0.581,0
117076,0.412,-10.587,0.456,0
581587,0.00527,-5.595,0.979,0
287088,0.966,-27.884,0.00685,0
465186,0.683,-16.493,0.275,0
186738,0.133,-11.058,0.71,0
564853,0.577,-23.458,0.215,0
290399,0.525,-10.089,0.576,0
8801,0.963,-12.74,0.277,0
560572,0.188,-5.538,0.822,0
388136,0.146,-4.546,0.788,1
